Taxon ID,Name,Common Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
55893,Agrimonia eupatoria,common agrimony,33,38,35,42,32,47,84,148,275,1158,3304,3911,3367,4834
62399,Mimulus ringens,Allegheny monkeyflower,19,23,36,53,57,87,143,271,602,1158,2209,2119,2231,2317
99892,Enallagma basidens,Double-striped Bluet,40,23,25,80,102,165,261,506,972,1158,1065,1251,1514,1730
48765,Heteropoda venatoria,Pantropical Huntsman Spider,24,38,52,55,84,103,160,284,662,1157,1736,2188,2883,3364
49475,Corallorhiza maculata,spotted coralroot,49,37,42,57,90,142,267,430,707,1157,1946,2277,2747,3503
75855,Botrypus virginianus,rattlesnake fern,8,24,27,55,59,104,207,345,642,1154,1919,2377,2383,2996
164861,Ludwigia octovalvis,Mexican Primrose-willow,14,21,31,43,58,92,155,292,626,1153,1765,1944,3017,3189
48233,Nephrolepis cordifolia,Fishbone Fern,2,13,14,28,26,46,66,135,444,1152,1247,1930,2419,2730
85331,Ratibida pinnata,grey-headed coneflower,12,32,33,45,35,70,116,346,806,1152,1797,2320,2286,2665
776900,Leucauge argyrobapta,Mabel Orchard Orbweaver,9,10,33,39,85,117,194,393,793,1152,1702,2330,2124,1933
58729,Toxicodendron rydbergii,western poison ivy,11,15,24,31,21,43,97,286,527,1151,2065,2760,2553,2850
132622,Potentilla erecta,Tormentil,21,16,24,17,31,62,76,145,342,1151,2825,3192,3468,4620
13988,Prunella modularis,Dunnock,55,43,67,109,112,205,230,323,594,1150,2349,3105,3463,4025
47571,Populus tremula,European aspen,49,57,59,67,68,87,101,159,279,1150,4182,4583,5252,5820
169675,Thelesperma filifolium,stiff greenthread,3,3,15,16,32,67,174,353,608,1147,1332,1655,1070,2022
54265,Sorbus americana,American mountain ash,8,21,10,44,26,69,108,280,316,1146,987,1522,1031,2058
121763,Castanea sativa,Sweet Chestnut,34,28,39,31,75,115,139,255,491,1146,2077,2704,3198,3474
124102,Daedaleopsis confragosa,Thin-walled Maze Polypore,28,20,24,29,29,66,109,217,576,1146,2392,2810,2935,3058
1505722,Bubulcus coromandus,Eastern Cattle Egret,47,72,88,125,147,163,184,300,623,1146,1518,1703,2530,3570
127960,Artemisia campestris,Field Sagewort,20,19,23,35,36,68,139,231,432,1145,2192,2884,3022,3365
55760,Viola arvensis,European field pansy,16,32,23,51,46,57,105,145,265,1144,3362,3455,3339,4768
57354,Schinus molle,Peruvian Pepper Tree,11,10,17,54,60,145,174,374,719,1144,2188,2005,2212,2351
57460,Geum triflorum,prairie smoke,27,29,21,27,68,80,154,265,493,1144,1769,1941,2576,2432
81599,Silphium perfoliatum,cup plant,9,11,16,29,31,32,108,276,678,1144,1933,2447,2412,2984
119778,Cladonia rangiferina,gray reindeer lichen,16,19,37,38,28,90,108,353,712,1144,2196,2204,2358,2969
125101,Houstonia pusilla,tiny bluet,9,8,13,16,32,42,124,151,279,1144,1324,1507,1624,2361
128805,Gaylussacia baccata,black huckleberry,10,6,27,19,22,39,73,222,515,1144,1420,1619,1885,1994
51536,Ascia monuste,Great Southern White,51,81,82,142,131,233,463,541,643,1142,1667,2058,2221,2985
54801,Morus rubra,red mulberry,5,5,17,32,32,66,134,284,721,1142,1945,2187,2348,3131
50880,Limenitis lorquini,Lorquin's Admiral,29,39,56,116,135,201,284,509,798,1141,1477,1806,2756,3418
127037,Vernonia gigantea,Tall Ironweed,22,11,20,34,20,49,115,263,631,1141,2384,2042,2604,2899
5097,Accipiter striatus,Sharp-shinned Hawk,65,81,102,132,161,259,409,583,851,1139,1813,2464,2867,2869
52740,Vaccinium corymbosum,Northern highbush blueberry,13,15,40,34,46,68,123,243,547,1139,2073,2091,2161,2379
67823,Bignonia capreolata,cross vine,9,19,16,23,37,51,161,259,573,1139,1720,1944,1980,2647
603675,Leonurus quinquelobatus,five-bladed motherwort,31,14,16,24,15,23,24,39,58,1139,2341,2212,2238,2536
70419,Apheloria virginiensis,Black-and-gold Flat Millipede,7,11,17,27,38,31,121,251,587,1138,1553,2376,2085,2395
49649,Toxicoscordion fremontii,Fremont's Death Camas,11,24,39,65,70,94,173,327,613,1137,916,1798,1772,2144
61536,Calopteryx virgo,Beautiful Demoiselle,85,70,112,131,117,198,196,393,783,1137,2311,2889,3533,4319
77266,Geum macrophyllum,Large-leaved Avens,19,11,31,37,49,57,133,318,547,1137,2309,2619,2701,2984
9528,Sturnella magna,Eastern Meadowlark,41,37,74,90,146,204,289,443,711,1136,1708,1946,2262,2472
54792,Juglans cinerea,Butternut,10,10,26,68,75,111,145,424,496,1136,1523,1913,1508,1548
147298,Lasiommata megera,Wall Brown,49,106,76,179,177,236,270,407,682,1136,2685,3481,4544,6367
7087,Branta bernicla,Brant,91,85,114,168,187,286,340,508,721,1133,1563,2204,2222,2528
119013,Ctenucha virginica,Virginia Ctenucha Moth,50,68,68,80,143,264,293,423,859,1133,3106,3165,2921,3626
464189,Herpothallon rubrocinctum,Christmas lichen,17,15,16,36,56,67,98,174,591,1133,1120,1723,2027,2355
43712,Dasyprocta punctata,Central American Agouti,66,56,85,94,113,148,175,456,554,1132,553,856,1466,1686
84344,Centaurea scabiosa,Greater Knapweed,79,35,41,78,63,76,99,158,331,1132,3010,3710,3644,4467
52621,Cirsium occidentale,Cobwebby Thistle,16,25,36,52,65,189,286,433,605,1131,1340,1545,2019,2664
222284,Iridopsis defectaria,Brown-shaded Gray,17,20,24,44,42,84,287,446,702,1131,1618,1883,2297,2528
117302,Physalia physalis,Bluebottle,31,63,51,96,101,177,261,424,775,1129,1689,1748,2942,3418
67327,Schistocerca obscura,Obscure Bird Grasshopper,17,19,33,41,70,59,137,348,701,1128,1842,2758,2174,2354
84023,Amorpha juglandis,Walnut Sphinx,15,26,27,53,55,74,169,309,523,1128,1163,1465,1599,1837
127457,Idia americalis,American Idia Moth,20,30,38,75,106,142,322,472,727,1128,2099,2149,2405,2380
50618,Fritillaria affinis,checker lily,26,30,51,54,88,132,225,369,654,1127,1455,2789,3010,2721
121217,Leratiomyces ceres,Chip Cherries,15,11,32,35,77,76,268,370,740,1127,1483,2195,2250,3117
1405994,Viburnum cassinoides,northern wild raisin,5,12,7,40,23,36,111,270,460,1127,1048,1704,2147,1862
8335,Perisoreus canadensis,Canada Jay,80,101,160,96,151,261,265,529,683,1126,1806,1740,2137,2487
82530,Agapostemon virescens,Bicolored Striped Sweat Bee,4,14,8,38,43,51,72,213,522,1126,2248,3312,2769,3876
126251,Coptis trifolia,threeleaf goldthread,15,15,43,62,48,98,158,344,567,1126,1957,2080,2463,2713
126397,Halysidota harrisii,Sycamore Tussock Moth,9,5,11,32,45,34,76,265,586,1126,1591,1160,1147,1502
7603,Auriparus flaviceps,Verdin,37,41,45,82,105,184,237,508,748,1124,1401,1810,2252,2480
7057,Aythya valisineria,Canvasback,42,50,88,160,276,301,312,453,756,1123,1729,2141,2345,2493
9943,Amphispiza bilineata,Black-throated Sparrow,58,60,77,99,130,241,317,567,793,1123,1493,1885,1802,2420
50713,Cypripedium parviflorum,yellow lady's slipper,32,72,72,60,73,147,207,328,658,1123,1501,2112,2157,2443
51227,Pedicularis canadensis,Canadian lousewort,24,29,30,43,47,66,185,336,600,1123,1924,2734,2516,2845
61010,Lupinus arboreus,coastal bush lupine,14,25,38,96,157,116,237,394,862,1123,1358,2078,1964,2329
76812,Empetrum nigrum,black crowberry,56,63,45,72,67,78,146,253,520,1123,1828,2882,3540,3578
117429,Betula nigra,river birch,4,20,10,18,35,70,130,309,736,1123,2126,2260,2226,2817
123481,Sabal palmetto,cabbage palmetto,27,25,37,39,67,84,161,278,675,1123,1662,2303,2943,2580
6924,Anas rubripes,American Black Duck,40,49,67,108,155,175,244,467,698,1122,1869,2503,3111,3093
130377,Solidago nemoralis,field goldenrod,8,12,20,19,17,44,98,232,514,1122,1806,1724,1908,2225
53077,Pseudognaphalium californicum,California cudweed,7,13,33,25,63,81,173,241,944,1121,2186,1925,1556,1955
4948,Egretta rufescens,Reddish Egret,78,87,142,164,212,285,414,621,888,1120,1400,1576,1977,2240
132527,Rosa acicularis,Prickly Wild Rose,34,29,41,47,56,62,131,234,572,1120,1913,2854,2938,2911
199400,Chromolaena odorata,Siam weed,12,16,23,31,41,74,70,155,377,1120,1236,1830,2440,2822
117002,Phainopepla nitens,Phainopepla,50,66,82,109,158,216,351,803,966,1119,1628,2200,2175,2363
122658,Leucobryum glaucum,Pincushion Moss,7,20,12,30,27,56,118,294,594,1119,2187,2530,2487,3117
402509,Pilosella officinarum,mouse-eared hawkweed,28,31,28,79,73,112,137,196,420,1119,3656,4046,4176,5723
48349,Vaccinium ovatum,Evergreen Huckleberry,8,30,31,47,100,95,223,447,845,1117,1930,2413,2506,2762
94575,Argia tibialis,Blue-tipped Dancer,16,24,39,48,60,114,140,297,659,1117,1221,1618,1832,1835
53911,Cyprinus carpio,European Carp,51,80,94,113,146,189,333,445,834,1115,1944,2628,2853,3918
4326,Pelecanus conspicillatus,Australian Pelican,52,67,85,112,170,188,255,525,921,1113,1291,1308,1550,1969
64714,Vaccinium uliginosum,bog bilberry,63,54,58,70,79,77,176,193,572,1113,1611,2683,2904,3055
165027,Macaranga tanarius,Elephant's Ear,2,10,9,16,11,10,20,71,536,1113,1913,2014,2309,2528
54951,Anartia fatima,Banded Peacock,67,70,122,109,157,253,382,545,774,1112,1273,1669,2381,2492
119170,Meconema thalassinum,Oak Bush-cricket,13,17,32,22,45,53,78,168,361,1112,1735,1681,1828,2021
132621,Orchis mascula,Early Purple Orchid,59,115,105,108,108,129,254,238,479,1111,1601,2834,4175,4587
334704,Artomyces pyxidatus,crown-tipped coral fungus,45,42,64,58,76,112,202,345,1009,1111,2357,2973,3247,4204
5267,Milvus milvus,Red Kite,23,39,48,84,155,234,295,357,585,1110,2650,3651,4720,6128
99901,Enallagma cyathigerum,Common Blue Damselfly,62,104,113,123,124,169,229,289,640,1110,2359,3546,3824,4798
49645,Pedicularis densiflora,Warrior's Plume,18,28,44,67,69,117,159,341,626,1109,1169,2038,2204,2334
55846,Salix caprea,goat willow,38,49,71,67,74,72,85,165,305,1108,3315,4544,4755,5042
60350,Artemisia absinthium,absinthe wormwood,29,13,27,49,36,48,75,127,270,1108,3768,4591,4493,4640
167373,Potentilla reptans,Creeping cinquefoil,18,18,11,37,38,66,84,144,310,1107,2621,3135,3657,4474
85313,Physostegia virginiana,obedient plant,9,20,18,46,42,64,111,274,502,1105,1959,2093,2298,2473
127669,Jadera haematoloma,Red-shouldered Bug,5,8,15,14,42,105,225,440,971,1105,1938,2495,3519,2571
124748,Macrocystis pyrifera,Giant Kelp,24,29,37,89,133,199,222,475,936,1104,1048,1504,1838,1869
55941,Paxillus involutus,Brown Roll-Rim,19,15,30,13,34,38,51,99,267,1103,2101,2306,2929,3014
62766,Issoria lathonia,Queen of Spain Fritillary,60,107,74,98,111,165,206,312,600,1103,2019,2826,3561,4650
3879,Tringa totanus,Common Redshank,70,74,98,146,180,213,309,400,599,1102,1727,2821,3968,5363
41964,Panthera leo,Lion,190,227,278,243,410,458,525,869,864,1102,478,609,1137,1551
57690,Bombus sonorus,Sonoran Bumble Bee,3,4,10,13,29,90,225,252,378,1102,1221,1086,1687,2623
126654,Symphyotrichum ericoides,white heath aster,10,14,18,33,33,70,124,282,795,1102,2143,1938,1903,2543
41,Grus grus,Common Crane,79,75,89,109,174,202,332,409,739,1100,1996,3061,3616,4336
50164,Abronia villosa,desert sand verbena,22,7,5,14,26,41,117,356,474,1100,623,220,878,2035
79025,Sedum album,white stonecrop,32,59,38,65,72,123,174,191,465,1100,2237,2929,3119,4193
68131,Picea sitchensis,Sitka spruce,46,28,36,31,68,107,145,292,586,1099,1488,2036,2497,2456
154735,Galerina marginata,Funeral Bell,21,36,28,25,41,47,102,205,609,1098,2354,2565,2591,3671
3855,Calidris mauri,Western Sandpiper,76,82,101,144,157,221,299,504,655,1097,1650,2080,2389,2562
123920,Dorcus parallelipipedus,Lesser Stag Beetle,19,25,35,49,48,62,128,175,470,1096,3419,3939,4623,5408
64238,Tribulus terrestris,puncture vine,18,19,41,45,61,170,179,331,701,1095,1568,2273,2951,3301
120006,Ilex decidua,possumhaw,5,8,8,13,63,71,165,300,695,1095,1912,1823,2338,2747
82097,Potentilla simplex,common cinquefoil,13,16,20,34,37,54,169,304,577,1094,2226,2333,2449,2990
58749,Cornus amomum,silky dogwood,3,13,28,22,26,42,119,323,585,1093,1786,2141,2178,2762
83075,Epigaea repens,trailing arbutus,28,42,19,56,38,78,144,250,542,1093,2284,2651,3166,3281
51655,Tellima grandiflora,fringe cups,12,16,50,28,57,78,124,368,683,1092,1831,2568,2787,2893
205330,Marah fabacea,California manroot,3,13,27,61,139,149,192,327,663,1092,1227,1808,2195,2077
410641,Trametes gibbosa,Lumpy Bracket,24,18,26,19,24,51,109,218,501,1092,2939,3685,3631,4870
59194,Ochlodes sylvanoides,Woodland Skipper,15,31,50,129,123,210,304,534,776,1091,1523,1869,2784,3974
63255,Clitocybe nebularis,Cloudy Clitocybe,21,16,8,18,33,39,60,150,311,1091,2053,2157,2469,2868
6359,Selasphorus sasin,Allen's Hummingbird,16,32,53,90,130,206,274,506,863,1090,1838,2159,2442,3026
52354,Ambystoma laterale,Blue-spotted Salamander,19,31,44,39,73,122,172,496,508,1090,1642,1261,1733,1490
42113,Pecari tajacu,Collared Peccary,83,83,89,133,196,372,394,562,801,1089,1216,1575,1832,1957
244407,Zelus renardii,Leafhopper Assassin Bug,3,7,10,21,36,115,276,601,692,1089,1679,1848,2607,3389
56252,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,30,43,53,42,61,101,154,303,602,1088,1967,2609,3025,4577
121594,Thyridopteryx ephemeraeformis,Evergreen Bagworm Moth,8,8,9,15,26,43,72,182,475,1088,1837,1813,1677,1818
3888,Tringa glareola,Wood Sandpiper,55,81,116,114,183,246,283,451,633,1087,1676,2485,3704,4919
52173,Ranunculus californicus,California buttercup,9,32,24,49,95,72,245,430,807,1087,1021,1659,1972,2305
118860,Melanolophia canadaria,Canadian Melanolophia Moth,21,20,25,58,72,110,168,242,504,1087,1596,1987,1871,3058
14884,Mimus gilvus,Tropical Mockingbird,35,35,101,84,127,197,308,381,734,1085,1496,1792,2110,2329
56756,Murgantia histrionica,Harlequin Bug,10,25,24,62,72,170,238,449,728,1085,1600,1965,2182,2297
60146,Pluchea odorata,marsh fleabane,9,17,17,27,46,109,182,317,667,1085,1818,1733,1899,1987
47788,Yucca baccata,Banana Yucca,16,20,25,28,36,41,140,295,640,1084,921,1413,1448,2264
52667,Adiantum aleuticum,western maidenhair fern,30,28,38,41,104,139,215,311,600,1084,1540,2258,2424,2378
53403,Genista monspessulana,French broom,8,13,28,112,168,73,171,403,833,1084,1459,1823,2210,2085
68553,Rafinesquia neomexicana,Desert Chicory,21,1,7,11,13,38,101,321,145,1084,856,135,443,1521
119669,Cladonia cristatella,British soldier lichen,17,19,33,35,48,68,191,340,571,1084,1589,1565,1443,1730
54841,Salix alba,white willow,98,92,87,99,52,48,138,181,305,1083,2276,2264,1962,2236
1264432,Neogale vison,American Mink,61,55,112,115,175,198,318,494,731,1083,1988,2272,2374,2556
19765,Megascops asio,Eastern Screech-Owl,42,59,77,101,177,282,339,476,769,1082,1647,2208,2505,2800
57692,Calvatia gigantea,giant puffball,24,34,37,48,45,61,217,317,951,1082,2202,3129,2257,2901
61318,Arum maculatum,Cuckoo-pint,15,21,27,24,32,58,77,116,462,1082,2608,4010,3620,4827
117221,Dasymutilla occidentalis,Common Eastern Velvet Ant,14,29,45,36,46,74,174,365,777,1082,2021,1874,2096,2086
128715,Thalictrum pubescens,tall meadow-rue,9,12,22,42,42,78,141,312,529,1082,1790,2114,2479,2636
326052,Oedipoda caerulescens,Blue-winged Grasshopper,76,102,90,55,85,128,206,238,489,1082,2220,2502,3150,4272
9201,Emberiza schoeniclus,Reed Bunting,36,49,51,115,111,168,203,360,483,1081,2404,3507,4042,5831
56759,Lupinus succulentus,arroyo lupine,8,6,9,27,26,63,115,266,389,1081,1159,1071,1680,2635
69737,Xylophanes tersa,Tersa Sphinx,16,23,35,36,55,93,267,376,765,1081,1563,1817,1659,1527
55640,Celastrina argiolus,Holly Blue,54,88,110,114,93,218,248,311,662,1079,3231,3102,4431,6473
78243,Oenothera laciniata,cutleaf evening primrose,14,12,26,15,28,47,115,223,514,1079,1453,2045,1983,3645
60214,Abutilon theophrasti,velvetleaf,13,18,10,25,24,36,108,194,748,1078,2450,2303,2720,2539
64268,Trifolium incarnatum,crimson clover,4,12,22,19,33,37,109,215,569,1078,2459,2798,2502,3093
56236,Centaurium erythraea,Common centaury,27,49,45,48,97,96,151,244,443,1077,2080,2767,2732,3418
119809,Lonicera sempervirens,coral honeysuckle,9,12,21,26,48,64,146,296,646,1077,1802,1876,1751,2292
133104,Berberis repens,creeping mahonia,17,39,21,31,24,60,156,291,659,1077,1685,2198,2570,2710
145237,Setophaga fusca,Blackburnian Warbler,32,72,52,93,159,164,248,309,580,1077,1593,1657,1804,1994
786918,Trametes betulina,Gilled Polypore,12,20,31,22,64,61,165,315,666,1077,1763,2596,2825,3240
78235,Nuttallanthus texanus,Texas toadflax,8,4,18,15,29,36,114,191,315,1076,743,941,864,2307
84403,Phyllopalpus pulchellus,Red-headed Bush Cricket,1,15,26,25,29,31,70,187,505,1076,1891,1898,1900,2059
42888,Macropus giganteus,Eastern Grey Kangaroo,65,56,80,116,144,216,297,571,870,1075,1531,2240,2671,3721
126291,Prosapia bicincta,Two-lined Spittlebug,8,9,14,25,44,67,186,466,788,1074,2093,2847,2177,2270
974664,Trametes sanguinea,Cinnabar Bracket,30,42,65,87,99,130,151,255,582,1074,1652,2336,2942,3861
125537,Zizina otis,Lesser Grass Blue,66,95,69,104,139,185,273,373,537,1073,2477,2667,4222,4721
7045,Aythya ferina,Common Pochard,60,54,79,96,128,188,241,369,626,1071,2080,3129,3607,4623
49186,Castanea dentata,American chestnut,18,17,32,35,56,83,241,266,627,1071,2192,2506,2421,3244
50854,Iris douglasiana,Douglas iris,20,40,35,68,133,147,203,485,877,1071,835,1602,1875,2149
81796,Oxalis violacea,violet woodsorrel,13,21,22,31,50,63,177,345,624,1071,1879,2554,2479,2909
127681,Centrosema virginianum,butterfly pea,25,22,37,40,50,84,155,337,656,1071,1617,1795,1933,1962
56406,Marchantia polymorpha,Common Liverwort,32,33,32,36,57,64,129,233,455,1070,1839,2573,2799,3659
68911,Libellula needhami,Needham's Skimmer,64,32,69,95,134,143,209,325,633,1069,1443,1890,2000,1710
143867,Protoboarmia porcelaria,Porcelain Gray,19,10,32,62,55,100,190,280,537,1069,1664,2095,2259,2626
57458,Ladona julia,Chalk-fronted Corporal,56,66,69,104,139,208,335,536,802,1068,2003,2293,2131,2534
78793,Pyrola asarifolia,bog wintergreen,40,29,31,44,54,58,125,182,432,1068,1324,2109,2324,1972
51087,Clarkia purpurea,Winecup Clarkia,13,15,15,39,48,77,182,246,470,1067,1433,1228,1856,2459
146186,Intellagama lesueurii,Australian Water Dragon,61,76,74,118,140,143,267,521,795,1067,1342,1593,2338,3688
48622,Nepeta cataria,Catnip,6,9,16,23,32,52,91,259,570,1066,2155,2601,2486,2968
197063,Melicytus ramiflorus,Māhoe,1,3,8,78,89,102,185,290,784,1066,918,1053,1076,1025
57140,Olea europaea,Olive,32,55,83,111,98,164,193,241,492,1065,1739,2480,2830,4213
84305,Carya tomentosa,mockernut,6,8,13,17,28,29,115,184,370,1065,1833,2043,1756,2137
130379,Liatris punctata,dotted gayfeather,9,24,35,35,77,117,192,368,691,1065,1952,2381,2241,2743
167647,Quercus fusiformis,Texas live oak,6,7,6,23,31,53,114,251,656,1065,1379,1464,1702,2028
47215,Calypso bulbosa,Fairy-slipper,46,63,42,57,82,102,204,413,642,1064,1815,2911,3294,3702
59115,Gambusia affinis,Western Mosquitofish,11,15,32,34,85,171,247,460,842,1064,1173,1377,1961,2375
1138520,Pseudanomodon attenuatus,tree-skirt moss,5,4,3,4,8,8,27,67,333,1063,1973,1958,1847,2303
11931,Tachycineta thalassina,Violet-green Swallow,30,45,62,95,101,145,221,397,743,1062,1319,2088,2029,2162
46023,Sciurus griseus,Western Gray Squirrel,16,18,47,114,180,311,303,421,607,1062,1518,2248,2756,1992
59035,Solanum americanum,American black nightshade,16,22,22,32,21,70,94,214,471,1062,1835,2232,2534,3720
311233,Anasaitis canosus,Twin-flagged Jumping Spider,2,1,9,14,18,50,123,414,786,1062,1695,1777,2077,1865
363357,Jikradia olitoria,Coppery Leafhopper,12,9,29,44,65,48,108,279,463,1062,2030,1974,2081,2582
487175,Primula hendersonii,Henderson's shooting star,17,22,42,61,65,107,163,395,611,1062,1319,2322,2314,2433
119145,Mikania scandens,climbing hempvine,29,9,22,25,32,64,109,244,631,1061,1789,2078,2252,2557
127941,Callirhoe involucrata,winecup mallow,9,7,16,20,35,75,164,363,756,1061,1330,1589,1351,2159
119056,Centruroides vittatus,Striped Bark Scorpion,15,11,23,57,75,108,226,330,716,1059,1376,1309,1395,1860
532267,Rusavskia elegans,Elegant Sunburst Lichen,36,33,40,43,58,73,126,214,655,1059,1534,1888,2296,2675
48152,Cynoglossum officinale,hound's-tongue,38,44,33,48,43,53,115,207,485,1058,2116,2802,3013,3544
51557,Bombylius major,Greater Bee Fly,32,49,52,81,133,136,172,312,597,1058,3022,3604,3958,4539
61844,Oedemera nobilis,Thick-legged Flower Beetle,31,33,33,47,41,59,122,175,435,1058,2581,2440,2758,3899
127777,Vespula vulgaris,Common European Yellowjacket,21,25,25,40,53,64,112,147,493,1058,1959,2187,3564,3256
53212,Silene gallica,Small-flowered Catchfly,20,32,37,48,73,75,250,350,490,1057,1060,1443,2160,3063
78699,Populus trichocarpa,black cottonwood,13,16,81,49,57,65,183,276,580,1057,1602,2340,2516,2879
104551,Leucorrhinia intacta,Dot-tailed Whiteface,40,55,78,111,147,261,340,387,687,1057,1696,1796,1876,2019
162935,Ferocactus wislizeni,fishhook barrel cactus,19,19,27,34,52,69,124,1244,780,1057,1120,1807,1805,3439
979756,Leiothlypis peregrina,Tennessee Warbler,30,58,69,95,114,120,220,311,652,1057,1797,2280,2838,2993
17394,Vireo gilvus,Warbling Vireo,30,55,70,118,166,257,291,401,746,1056,2014,2532,2875,3132
58831,Heterotheca grandiflora,Telegraphweed,4,5,23,44,52,161,203,284,664,1056,1737,1969,2074,2186
46009,Sciurus aureogaster,Red-bellied Squirrel,18,30,38,76,206,161,216,531,641,1055,808,1239,1336,1533
52676,Pentagramma triangularis,goldback fern,11,39,36,72,115,122,236,456,793,1055,1432,1979,2218,2319
55750,Geum rivale,Water Avens,57,49,55,92,50,108,150,207,403,1055,3182,3419,3377,4115
79077,Sida rhombifolia,Cuban jute,13,19,17,27,32,52,121,168,434,1055,1706,1840,2216,2926
12714,Turdus rufopalliatus,Rufous-backed Robin,18,10,29,74,125,316,350,874,838,1054,1093,1605,1423,1456
64121,Rhus ovata,sugar bush,8,4,27,75,66,121,210,391,1064,1054,1543,1401,1637,2183
8143,Rhipidura leucophrys,Willie Wagtail,48,56,68,97,135,146,226,513,778,1053,1478,1938,2507,3557
46086,Marmota flaviventris,Yellow-bellied Marmot,84,123,157,147,232,252,352,484,723,1053,1197,1826,2144,2125
52484,Celastrina echo,Echo Azure,38,42,78,107,141,236,313,566,659,1053,1624,1444,1821,2220
699778,Plectocephalus americanus,American basketflower,3,6,11,15,26,81,132,284,424,1053,1009,1149,1138,2442
50625,Ptelea trifoliata,common hoptree,12,9,27,37,50,71,124,287,638,1052,1326,1838,1583,2302
57092,Erodium moschatum,musk stork's-bill,6,23,24,37,71,120,162,347,671,1052,1598,2258,2680,3627
62453,Anthidium manicatum,European Woolcarder Bee,15,19,21,71,52,80,134,274,491,1051,2323,2544,2660,2914
83102,Serenoa repens,saw palmetto,30,21,27,20,31,66,170,198,705,1051,1306,2040,2413,2162
84806,Acanalonia conica,Green Cone-headed Planthopper,6,21,17,34,48,40,84,223,452,1051,1758,1634,1633,1804
143294,Colias croceus,Clouded Yellow,80,73,122,169,103,199,262,362,734,1051,1832,2460,4144,4142
10371,Molothrus bonariensis,Shiny Cowbird,37,44,99,128,162,215,243,379,622,1050,1751,2150,2342,2795
49319,Mesembryanthemum crystallinum,Crystalline ice plant,18,26,34,36,35,98,129,285,342,1050,611,706,1401,1661
81748,Thalictrum dioicum,early meadow-rue,9,13,23,32,56,69,113,248,630,1050,2104,2564,2201,2705
28102,Virginia striatula,Rough Earthsnake,7,15,20,52,88,147,285,346,700,1049,1661,1492,1386,1601
82247,Viburnum dentatum,southern arrowwood,5,8,9,17,21,36,118,240,466,1049,1259,1769,1285,2123
82572,Gymnocarpium dryopteris,northern oak fern,27,20,33,37,50,115,135,231,431,1049,1518,1951,2099,2564
125669,Rumina decollata,Decollate Snail,16,35,21,36,49,132,333,407,922,1049,1732,2031,1709,2639
639660,Hepatica nobilis,Liverleaf,56,46,54,67,97,141,154,249,632,1049,2512,4047,4517,5102
10168,Pooecetes gramineus,Vesper Sparrow,49,47,70,101,126,247,288,471,791,1048,1825,1856,1771,2564
125787,Lathyrus pratensis,meadow pea,22,17,17,30,34,56,58,137,219,1048,3536,3826,3487,4275
144502,Chroicocephalus philadelphia,Bonaparte's Gull,87,79,119,198,247,312,421,587,831,1048,1592,1976,2900,3418
169457,Symphyotrichum divaricatum,southern annual saltmarsh aster,1,1,5,8,14,46,54,114,337,1047,1007,1075,1283,2103
85030,Crocothemis erythraea,Broad Scarlet,96,100,129,153,198,290,284,429,807,1045,1515,2254,3272,4297
82203,Myrica gale,bog myrtle,15,20,18,25,28,58,70,270,505,1044,1461,1717,2031,2272
204160,Ligustrum obtusifolium,border privet,3,1,7,15,31,31,142,320,527,1044,1919,2290,2414,2541
750907,Eratigena duellica,Giant House Spider,3,3,4,8,13,15,51,74,332,1044,1835,1374,1723,2065
77248,Geraea canescens,Desert Sunflower,13,8,5,13,10,27,187,249,239,1043,554,74,432,1889
61428,Arion subfuscus,Western Dusky Slug,10,4,27,29,35,48,154,295,542,1042,2004,3376,2745,4307
60316,Typha angustifolia,narrow-leaved cattail,22,23,48,46,50,80,128,295,553,1040,2048,2485,2484,2899
125389,Amanita flavoconia,Yellow Patches,23,40,44,75,69,131,155,324,904,1039,2651,4089,2347,3356
200053,Euphorbia prostrata,prostrate sandmat,1,8,8,8,22,48,102,287,713,1039,1612,1747,2141,2434
70010,Viola canadensis,Canada Violet,33,21,41,38,66,62,145,264,465,1038,1608,2085,2164,2790
160623,Cirsium palustre,Marsh Thistle,19,29,23,36,47,78,97,173,333,1038,2353,2790,2889,3493
501625,Pseudochorthippus parallelus,Meadow Grasshopper,68,69,70,73,88,98,156,198,408,1038,2387,3375,3122,4343
890,Bonasa umbellus,Ruffed Grouse,66,58,94,89,107,204,325,490,777,1037,2017,2532,3066,3150
58819,Deinandra fasciculata,Clustered Tarweed,4,6,7,15,10,64,110,183,162,1037,884,570,1235,1662
157903,Acalypha rhomboidea,common copperleaf,2,3,6,15,11,11,36,136,493,1037,1725,1861,1859,1944
792987,Dryobates nuttallii,Nuttall's Woodpecker,30,32,55,100,118,190,334,422,691,1037,1941,2509,2387,2407
124184,Plodia interpunctella,Indian-Meal Moth,12,13,30,48,45,53,77,163,418,1036,1618,1882,2201,2635
128516,Mycena leaiana,orange mycena,21,33,36,49,62,108,170,268,849,1036,2088,2519,2578,2550
67983,Diervilla lonicera,northern bush honeysuckle,8,9,12,27,36,86,113,314,665,1035,1717,2252,2471,2599
47757,Oxalis oregana,redwood sorrel,15,34,49,47,122,132,250,397,859,1034,1431,2223,2288,2319
144496,Gallinago delicata,Wilson's Snipe,54,86,100,139,199,240,368,609,834,1034,1979,2115,2867,2760
