Taxon ID,Name,Common Name,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
4936,Egretta novaehollandiae,White-faced Heron,55,59,93,162,220,259,351,806,1247,1379,1782,2097,2640,4835
204520,Hemiphaga novaeseelandiae,New Zealand Pigeon,22,,43,147,279,1273,1259,1675,2329,1893,3070,2950,,
55009,Rhus integrifolia,lemonade berry,,,,38,45,180,391,607,1475,1994,2464,2629,3111,3331
78269,Opuntia polyacantha,Plains Pricklypear,44,57,68,93,116,133,325,559,1012,1511,1883,2829,3318,4776
126600,Chortophaga viridifasciata,Green-striped Grasshopper,26,31,75,86,78,145,341,803,1438,1738,2528,2946,2830,3731
58603,Megisto cymela,Little Wood Satyr,47,63,114,123,196,258,316,644,916,1339,2480,3352,3323,3842
57913,Baccharis salicifolia,mule fat,,,70,136,117,298,377,717,1567,1976,2067,3019,3029,3221
53419,Oemleria cerasiformis,Osoberry,,,87,36,47,64,141,251,776,1181,2314,3316,3299,4324
79463,Ulmus pumila,Siberian elm,,,,39,44,52,105,247,628,1351,2516,3915,3948,4118
60218,Ficus carica,common fig,24,32,86,75,96,150,251,402,913,1456,2212,3168,3721,4316
60946,Asclepias viridis,green antelopehorns,15,,28,29,77,358,662,834,1358,1631,2617,2910,3068,3592
83459,Peribatodes rhomboidaria,Willow Beauty,24,59,54,77,76,109,283,255,466,944,2409,3302,3624,5390
84364,Chasmanthium latifolium,inland wood oats,,,23,,62,124,252,503,946,1863,2735,3085,3197,4044
75756,Berberis nervosa,Cascade Oregon-grape,,,42,,71,81,168,341,591,1630,2841,3521,2809,4482
53395,Eriophyllum confertiflorum,Golden Yarrow,16,22,30,45,79,138,290,498,1093,1955,2434,2382,3360,4416
3756,Plegadis falcinellus,Glossy Ibis,80,103,153,158,242,335,486,550,790,1329,1543,2529,3369,4405
130382,Heliopsis helianthoides,false sunflower,15,,38,54,40,,134,344,913,1448,2775,3324,3496,4485
47383,Latrodectus geometricus,Brown Widow,,,34,58,91,168,387,731,1104,1538,3079,2922,3217,3228
48435,Adiantum pedatum,northern maidenhair fern,32,25,60,90,100,189,258,536,926,1747,2845,3399,3129,3678
143034,Hippodamia variegata,Variegated Lady Beetle,23,37,55,68,63,116,125,249,569,1384,2445,3006,3456,4868
6433,Archilochus alexandri,Black-chinned Hummingbird,40,68,94,177,224,276,357,670,1071,1538,2353,2861,3201,3953
35912,Lacerta agilis,Sand Lizard,103,111,166,248,232,312,260,436,643,1177,2692,2929,3301,4067
7024,Somateria mollissima,Common Eider,110,121,110,153,234,297,311,553,877,1435,1706,2797,3606,3879
7036,Melanitta perspicillata,Surf Scoter,65,75,118,166,251,403,551,655,937,1269,1934,2354,2993,3646
47785,Yucca brevifolia,Joshua Tree,62,59,75,119,117,193,354,819,1479,1607,1757,3716,2775,2999
81681,Campaea perlata,Pale Beauty,41,36,61,121,140,199,316,595,938,1592,2497,2621,3235,4663
41566,Megaptera novaeangliae,Humpback Whale,200,183,219,262,371,621,723,1020,1280,1623,1175,1738,2855,3745
61317,Rubus armeniacus,Armenian Blackberry,34,21,110,111,236,210,525,881,1429,2730,1962,2431,3029,3140
7176,Chenonetta jubata,Australian Wood Duck,48,66,80,97,139,142,311,733,1000,1280,1862,2582,3575,4141
44026,Erethizon dorsatum,North American Porcupine,76,101,127,178,218,309,479,623,1146,1542,2380,3142,3060,2992
7056,Aythya americana,Redhead,40,63,114,196,249,408,479,685,1027,1289,2086,2741,3182,3344
84344,Centaurea scabiosa,Greater Knapweed,79,35,41,78,63,76,99,158,331,1132,3010,3710,3644,4467
9096,Melospiza georgiana,Swamp Sparrow,49,47,88,167,166,225,283,519,938,1310,2504,2853,3527,3741
124815,Arctium tomentosum,Woolly Burdock,20,27,32,58,46,,,,,977,3817,3740,3802,3964
16842,Myiozetetes similis,Social Flycatcher,54,64,86,174,259,426,479,969,1177,1772,1890,2472,3002,3370
51493,Trimerotropis pallidipennis,Pallid-winged Grasshopper,18,32,41,82,135,225,283,423,392,1569,1512,2290,4447,5440
741014,Hepatica americana,round-lobed hepatica,22,31,33,76,81,110,200,370,691,1451,2713,3469,3471,3518
49006,Quercus velutina,black oak,,,37,35,46,95,359,405,796,1770,2261,3079,3719,4120
4388,Larus dominicanus,Kelp Gull,127,124,254,301,406,374,499,770,981,1614,1411,1826,2733,4122
104586,Libellula vibrans,Great Blue Skimmer,93,40,73,93,134,255,244,538,1215,2970,1995,3223,3630,2374
55760,Viola arvensis,European field pansy,16,32,23,51,46,57,105,145,265,1144,3362,3455,3339,4768
13988,Prunella modularis,Dunnock,55,43,67,109,112,205,230,323,594,1150,2349,3105,3463,4025
83154,Zizia aurea,golden Alexanders,,24,34,68,61,96,214,477,904,1642,2771,3416,3138,3963
204260,Calamagrostis epigejos,Bushgrass,43,83,82,69,58,76,,,,972,3520,3759,3675,4172
55605,Coprinopsis lagopus,hare's foot inkcap,17,24,38,35,43,67,150,310,894,1570,2696,3388,3139,4243
47372,Sequoia sempervirens,coast redwood,72,244,235,225,370,293,555,905,1301,1896,2011,2540,2752,2910
51495,Anthocharis cardamines,orange-tip,72,71,104,91,124,146,196,330,398,1291,2295,3278,3470,4777
47146,Adenostoma fasciculatum,chamise,,28,44,89,106,187,382,684,1332,2057,2171,2691,3238,3518
23930,Hyla chrysoscelis,Cope's Gray Treefrog,36,40,53,72,115,186,398,561,900,1708,2874,3059,3443,3353
979753,Leiothlypis ruficapilla,Nashville Warbler,45,69,68,119,208,326,373,515,965,1385,2568,2766,3356,3679
9325,Icterus spurius,Orchard Oriole,51,78,83,189,202,299,354,790,1225,1614,2306,2997,3015,3275
16028,Myiarchus crinitus,Great Crested Flycatcher,38,56,79,124,175,221,273,543,943,1409,2639,3028,3463,3747
52564,Anthopleura elegantissima,Aggregating Anemone,36,41,58,87,118,217,416,670,1071,1725,1961,2798,3330,3783
51588,Papilio polytes,Common Mormon Swallowtail,77,78,129,104,159,123,199,384,812,1315,2719,3005,2916,4279
67435,Urbanus proteus,Long-tailed Skipper,48,69,143,85,115,174,463,721,1029,1457,3322,2829,2661,3350
62292,Asclepias speciosa,showy milkweed,15,24,30,57,41,182,240,362,792,1692,2317,3280,3627,4156
64141,Encelia californica,California brittlebush,,,,56,63,172,286,601,1177,2191,2226,2794,2752,3827
83073,Solidago gigantea,giant goldenrod,,23,23,32,,61,99,227,461,1379,3158,4067,3417,3704
51773,Nathalis iole,Dainty Sulphur,66,36,141,149,120,228,461,542,846,1815,1948,3688,2619,3746
3888,Tringa glareola,Wood Sandpiper,55,81,116,114,183,246,283,451,633,1087,1676,2485,3704,4919
127460,Idia aemula,Common Idia Moth,22,21,43,96,151,200,345,562,905,1454,2757,3260,3300,3681
52344,Ipomoea purpurea,common morning-glory,21,38,43,70,84,126,282,640,1082,1718,2509,3216,3318,3413
474210,Spizelloides arborea,American Tree Sparrow,32,48,78,148,222,245,373,464,688,925,1667,2966,3677,3455
5227,Buteo platypterus,Broad-winged Hawk,53,73,99,128,215,311,380,600,980,1384,2538,2908,3308,3456
125787,Lathyrus pratensis,meadow pea,22,,,30,,56,,137,,1048,3536,3826,3487,4275
55801,Carpinus betulus,European Hornbeam,17,22,25,48,,57,111,148,368,1357,2364,3301,3813,4876
99331,Diplacodes trivialis,Chalky Percher,52,47,75,64,104,135,160,298,697,1237,1948,2698,4228,4359
118537,Equisetum sylvaticum,wood horsetail,39,41,52,77,57,109,156,274,433,1192,3196,3418,3621,3975
56992,Lobularia maritima,sweet alyssum,21,21,29,42,92,121,179,352,843,1555,2247,2885,3271,4028
84542,Vaccinium angustifolium,lowbush blueberry,25,24,34,58,58,118,183,461,1005,1833,2616,3089,3453,3728
73222,Phoenicopterus roseus,Greater Flamingo,94,92,156,203,259,362,494,512,773,1173,1294,2284,3492,4350
77740,Ligustrum lucidum,tree privet,,,,,55,107,175,411,1297,1825,3107,2799,2929,3261
130989,Euthamia graminifolia,flat-topped goldenrod,,,25,42,40,80,129,491,879,1723,2846,2998,3463,3958
64006,Corbicula fluminea,Asian Clam,,,,47,63,129,269,469,916,1293,2252,2980,3562,3972
77952,Malva neglecta,dwarf mallow,,22,,32,,,123,353,692,1376,2687,3525,3290,4227
77120,Euphorbia virgata,Slender Leafy Spurge,36,,22,,48,,90,182,293,1212,3267,3547,3686,4176
12992,Phoenicurus phoenicurus,Common Redstart,74,58,64,124,149,195,243,349,504,989,2312,3499,3543,4503
54787,Carya cordiformis,bitternut hickory,,,33,49,38,96,158,464,833,1457,2781,2995,3089,4261
68293,Polytrichum commune,Common Haircap Moss,22,22,25,44,50,87,133,261,435,1239,3172,3479,3296,3885
50851,Cerastium arvense,field chickweed,29,47,45,65,85,104,183,290,560,1401,2735,3501,3410,3948
53640,Quercus nigra,water oak,,,24,,37,87,181,403,982,1635,2763,2954,3339,3734
68240,Chlosyne lacinia,Bordered Patch,81,57,80,143,219,385,486,939,1438,1680,1310,3544,2384,3428
54518,Lemna minor,Common Duckweed,25,29,42,42,52,68,152,311,752,1446,2928,3489,3113,3741
143114,Phragmatobia fuliginosa,Ruby Tiger Moth,40,36,57,68,98,107,204,229,559,1271,2183,3521,3577,4175
54847,Salix nigra,black willow,,,,42,51,143,235,451,1005,1646,2686,3261,3248,3579
370351,Microcarbo melanoleucos,Little Pied Cormorant,73,102,85,143,213,225,290,633,994,1345,1680,1970,2650,4782
61536,Calopteryx virgo,Beautiful Demoiselle,85,70,112,131,117,198,196,393,783,1137,2311,2889,3533,4319
55750,Geum rivale,Water Avens,57,49,55,92,50,108,150,207,403,1055,3182,3419,3377,4115
144812,Poecile montanus,Willow Tit,30,36,27,66,95,107,114,172,310,846,1740,2784,3013,5008
7294,Eremophila alpestris,Horned Lark,92,90,116,212,278,353,458,729,954,1379,1818,2639,2775,3477
1021509,Junonia grisea,Gray Buckeye,22,40,53,124,243,565,583,727,704,1811,2574,1155,4173,3455
40085,Gopherus polyphemus,Gopher Tortoise,40,65,62,83,128,172,268,530,1194,1629,2242,2986,3084,3256
119805,Ligustrum vulgare,Common Privet,18,,,38,,,103,162,484,1202,3068,3506,3276,4106
204491,Copsychus saularis,Oriental Magpie-Robin,74,72,93,120,154,161,202,418,805,1241,2014,2374,3153,4350
119013,Ctenucha virginica,Virginia Ctenucha Moth,50,68,67,80,143,264,293,423,859,1133,3106,3165,2921,3626
62377,Rubus odoratus,purple-flowered raspberry,20,20,28,74,62,144,182,463,869,1640,2951,3239,3159,3511
68492,Hemidactylus mabouia,Tropical House Gecko,68,87,85,138,148,215,283,479,854,1372,1933,2371,3470,3772
55104,Polypodium glycyrrhiza,licorice fern,18,,49,,58,101,148,361,628,1616,2406,3041,3393,3459
44576,Rattus norvegicus,Brown Rat,27,39,48,68,94,163,227,390,767,1257,2221,2689,3498,4054
75475,Anthoxanthum odoratum,sweet vernal grass,,23,45,62,39,83,132,301,521,1007,2700,3226,3653,4342
119982,Verbesina virginica,frostweed,18,,,44,45,101,213,407,1018,1517,2719,3328,3002,3643
123134,Dicranum scoparium,Broom Forkmoss,,,,,,,82,133,500,1227,3942,3915,2758,2967
58721,Larix laricina,tamarack,41,57,67,92,92,183,274,572,954,1596,2470,2965,3087,3653
35453,Zootoca vivipara,Viviparous Lizard,64,81,133,128,155,197,209,312,543,1202,2718,3202,2971,4075
62236,Chimaphila umbellata,pipsissewa,29,41,,48,77,130,172,402,543,1471,2631,3317,3427,3737
62749,Iphiclides podalirius,Scarce Swallowtail,90,96,126,157,150,194,249,481,924,1442,2038,2544,3856,3644
50719,Goodyera oblongifolia,Western Rattlesnake Plantain,,28,28,38,49,98,171,291,609,1450,2421,3595,3066,4038
132892,Anacridium aegyptium,Egyptian Bird Grasshopper,52,87,57,91,106,101,246,344,860,1430,2186,2637,3111,4338
132621,Orchis mascula,Early Purple Orchid,59,115,105,108,108,129,254,238,479,1111,1601,2834,4175,4587
62766,Issoria lathonia,Queen of Spain Fritillary,60,107,74,98,111,165,206,312,600,1103,2019,2826,3561,4650
119115,Calliphora vicina,Blue Blowfly,,18,40,40,46,,90,,,782,3659,3967,3186,3599
52055,Crocothemis servilia,Scarlet Skimmer,58,66,89,106,113,160,227,430,914,1180,2094,2949,3488,3850
126371,Ranunculus abortivus,small-flowered buttercup,21,21,26,45,56,83,191,376,859,1330,2817,3684,3138,3266
64119,Opuntia ficus-indica,Indian fig opuntia,42,31,67,67,109,210,301,358,792,1548,1824,2066,3345,4653
48627,Echinacea purpurea,purple coneflower,,,26,29,40,65,131,406,789,1613,2752,3118,3229,3946
132622,Potentilla erecta,Tormentil,21,,24,,,62,,145,342,1151,2825,3192,3468,4620
131154,Eupatorium capillifolium,dogfennel,,,,,,,147,311,887,1429,2655,3193,3433,3863
29328,Nerodia erythrogaster,Plain-bellied Watersnake,34,49,107,123,211,318,570,875,1097,1471,2652,2550,2746,3021
119789,Cisseps fulvicollis,Yellow-collared Scape Moth,42,45,77,139,129,216,375,659,1186,1739,2322,3539,3025,2611
143294,Colias croceus,Clouded Yellow,80,73,122,169,103,199,262,362,734,1051,1832,2460,4144,4142
124432,Deroceras reticulatum,Milky Slug,,,28,46,44,105,342,585,791,1595,2715,2762,2490,3808
48865,Cocos nucifera,coconut palm,77,119,140,126,164,1176,803,453,876,1597,1213,2200,2618,3509
123713,Neoscona oaxacensis,Western Spotted Orbweaver,44,32,34,102,166,200,303,723,1077,1539,1634,2557,3333,4307
62778,Clematis virginiana,virgin's-bower,23,22,39,73,59,124,194,479,751,1389,2762,3021,3225,3851
204167,Scorzoneroides autumnalis,Autumn Hawkbit,,,,,,57,,151,269,1249,3482,3740,3334,3726
63166,Viburnum lantanoides,hobblebush,,30,31,100,109,159,221,442,676,1821,2404,3735,2666,3582
62776,Clematis terniflora,autumn clematis,,,,,,66,155,393,855,1627,3515,2845,2945,3450
130872,Schinus terebinthifolia,Brazilian pepper,,26,26,,,96,148,329,866,1577,2123,3006,3650,3281
47382,Latrodectus hesperus,Western Black Widow,26,,51,64,125,199,314,498,952,1394,2063,2577,3657,3795
51921,Mimosa pudica,Sensitive Plant,25,39,53,52,53,97,181,289,918,1715,2090,2738,3134,3805
63886,Persicaria lapathifolia,pale smartweed,22,53,42,69,60,81,143,230,639,1247,2612,3244,3351,4064
129350,Photinus pyralis,Common Eastern Firefly,,,22,,54,,115,410,856,1445,2749,3300,3381,3619
180008,Otospermophilus variegatus,Rock Squirrel,83,108,117,184,236,335,474,721,1161,1704,1728,2456,2825,3144
144820,Poecile rufescens,Chestnut-backed Chickadee,31,30,108,121,226,252,335,650,785,1505,2334,3091,2909,2944
63583,Parasola plicatilis,pleated inkcap,16,,34,,45,,103,255,1049,1545,2069,3164,3228,4204
55359,Pholidoptera griseoaptera,Dark Bush-cricket,40,29,62,70,60,66,98,147,400,766,2369,3597,3806,4367
120005,Solidago caesia,bluestem goldenrod,,,36,52,51,108,177,344,863,1454,2591,3120,3098,4027
77188,Galium boreale,Northern Bedstraw,21,34,35,82,48,66,105,220,518,1328,2622,3233,3407,4178
10411,Loxia curvirostra,Red Crossbill,43,51,129,185,139,176,297,466,555,792,2077,2331,2903,4404
7,Aramus guarauna,Limpkin,35,67,101,122,159,310,438,564,1017,1633,1695,1851,2769,4153
53313,Trifolium dubium,Lesser hop trefoil,,,,35,42,,130,240,559,1335,2756,2994,3533,4068
167373,Potentilla reptans,Creeping cinquefoil,18,18,,37,38,66,84,144,310,1107,2621,3135,3657,4474
9921,Piranga olivacea,Scarlet Tanager,50,71,97,131,252,228,381,548,852,1784,3110,2574,2753,2942
49322,Carpobrotus edulis,sea fig,39,55,63,131,168,157,223,405,917,1825,1683,2697,3471,3501
334704,Artomyces pyxidatus,crown-tipped coral fungus,45,42,64,58,76,112,202,345,1009,1111,2357,2973,3247,4204
83074,Magnolia grandiflora,southern magnolia,17,,,,,66,181,363,749,1415,2770,3068,3155,3332
60283,Echinochloa crus-galli,barnyardgrass,,,29,46,,73,108,231,597,1281,2516,3313,3513,3965
950596,Anemonoides ranunculoides,Yellow Anemone,47,44,73,67,71,75,87,173,255,590,1950,3796,3887,4160
53075,Geranium dissectum,Cut-leaved crane's-bill,,29,31,36,53,62,212,381,714,1515,2199,2879,2931,4560
76148,Castilleja miniata,giant red Indian paintbrush,71,103,76,88,108,138,265,506,887,1949,2620,2560,3106,3242
41482,Tursiops truncatus,Common Bottlenose Dolphin,98,137,128,228,301,380,422,584,865,1190,1697,2628,3071,3326
124548,Lonicera xylosteum,Fly Honeysuckle,16,18,26,36,45,64,89,154,345,920,3376,3274,3433,3966
180413,Rhododendron groenlandicum,Bog Labrador Tea,35,42,35,42,69,117,191,456,869,1776,2013,3058,3340,3511
3906,Numenius americanus,Long-billed Curlew,83,89,125,201,238,346,434,679,1083,1576,2178,2493,2522,2899
53307,Cerastium fontanum,Common mouse-ear chickweed,,,,29,42,,157,352,534,1307,3006,3073,3262,3571
52155,Dermacentor variabilis,American Dog Tick,,21,26,57,43,98,161,397,770,1300,2153,3765,3054,3941
122603,Schizachyrium scoparium,little bluestem,25,21,27,53,61,148,277,624,1044,1764,2663,3049,2607,3017
6914,Cygnus atratus,Black Swan,95,96,123,165,229,264,321,616,950,1484,1730,1974,2686,3820
119956,Morella cerifera,wax myrtle,,27,,32,47,64,192,323,793,1370,2262,2887,3252,3617
58514,Euphyes vestris,Dun Skipper,53,58,68,144,144,230,292,653,856,1433,2289,2958,2978,3291
120183,Araneus marmoreus,Marbled Orbweaver,31,45,63,83,108,200,253,465,1212,1524,2427,2961,3140,3077
128823,Ulmus crassifolia,Cedar Elm,,,,,46,79,178,427,876,1668,3785,2493,2562,3167
50247,Maianthemum bifolium,May Lily,29,33,33,55,38,72,95,,243,699,3054,3217,3608,4309
62528,Butorides striata,Striated Heron,122,136,193,214,274,358,423,598,946,1438,1492,1954,2690,3698
501625,Pseudochorthippus parallelus,Meadow Grasshopper,68,69,70,73,88,98,156,198,408,1038,2387,3375,3122,4342
142279,Symphyotrichum pilosum,hairy white oldfield aster,,,24,,,64,116,402,871,1349,2738,2979,2960,3954
128838,Symphoricarpos orbiculatus,coralberry,,,,,43,72,140,368,746,1275,2821,3028,2877,3548
149448,Heteronympha merope,Common Brown,50,68,59,58,62,67,,206,371,532,1449,2194,3536,5696
129094,Melanoplus femurrubrum,Red-legged Grasshopper,28,30,38,63,60,106,186,321,624,1359,2926,3153,3168,3506
81942,Penstemon digitalis,foxglove beardtongue,24,,32,49,49,75,159,352,782,1568,2460,2937,3001,4011
119983,Quercus phellos,willow oak,,,,,,71,201,455,829,1655,2677,2930,3000,3560
62550,Seiurus aurocapilla,Ovenbird,58,47,82,127,151,242,346,496,787,1277,2372,2805,3060,3464
5277,Elanus leucurus,White-tailed Kite,70,96,176,205,215,349,556,946,1476,1483,2656,2756,1908,1966
68400,Yucca schidigera,Mojave Yucca,29,24,,63,60,92,279,621,1231,1686,1562,2727,2573,3760
143518,Prochoerodes lineola,Large Maple Spanworm Moth,23,33,43,89,129,193,274,563,782,1915,2387,2510,3111,3381
59773,Lonicera morrowii,Morrow's honeysuckle,,19,30,48,53,89,141,279,869,1254,2586,2911,3310,3880
164566,Lespedeza cuneata,Chinese bushclover,,,,,,68,167,378,802,1396,2474,2942,3268,3878
132070,Phaneroptera nana,Mediterranean Katydid,26,60,40,52,61,80,169,363,723,1237,2658,2716,2989,4236
64546,Rubus caesius,European dewberry,29,29,35,43,44,76,,,231,978,2639,3368,3345,4326
82792,Celastrina neglecta,Summer Azure,32,49,62,140,152,202,218,511,769,1746,1854,3074,3020,3376
85030,Crocothemis erythraea,Broad Scarlet,96,100,129,153,198,290,284,429,807,1045,1515,2254,3272,4297
78450,Persicaria amphibia,water smartweed,36,44,53,90,100,102,178,405,686,1368,2480,2706,2974,4100
48521,Coprinopsis atramentaria,Common Ink Cap,24,28,37,38,46,68,119,212,516,1455,3051,3134,3112,3413
55977,Malva moschata,musk mallow,,,26,37,61,58,85,211,552,1312,2877,3179,2740,4201
82379,Hemaris thysbe,Hummingbird Clearwing,66,79,98,127,122,161,359,498,978,1629,2604,3051,2910,2583
82582,Labidomera clivicollis,Swamp Milkweed Leaf Beetle,19,22,45,91,96,154,194,407,813,1770,2625,2666,2792,3655
50616,Mirabilis jalapa,Marvel of Peru,,,23,46,43,69,188,374,762,1375,2406,3153,3143,3503
58371,Cynodon dactylon,Bermuda grass,,,39,34,45,105,170,348,757,1464,2214,2652,3257,3783
79025,Sedum album,white stonecrop,32,59,38,65,72,123,174,191,465,1100,2237,2929,3119,4193
50628,Erysimum capitatum,Western Wallflower,55,43,48,86,100,184,290,478,829,1630,2005,2327,3294,3763
1038408,Burnsius communis,Common Checkered-Skipper,39,56,118,111,192,264,483,605,998,1498,1891,2407,3095,3388
55436,Amsinckia menziesii,Common Fiddleneck,19,31,26,36,61,92,196,273,722,1777,1818,2261,2804,4298
125389,Amanita flavoconia,Yellow Patches,23,40,44,75,69,131,155,324,904,1039,2651,4089,2347,3357
116710,Microstegium vimineum,Japanese stiltgrass,,,66,,73,88,247,498,852,1621,2847,2701,3023,3263
82043,Monochamus scutellatus,White-spotted Sawyer,34,31,32,52,75,100,175,298,626,1919,2374,3001,2978,3549
145289,Melozone fusca,Canyon Towhee,30,45,64,122,162,389,481,898,1154,1571,1954,2450,2352,2941
145258,Setophaga virens,Black-throated Green Warbler,62,96,99,165,228,323,322,570,882,1366,2433,2752,2809,2893
53911,Cyprinus carpio,European Carp,51,80,94,113,146,189,333,445,834,1115,1944,2628,2853,3918
120942,Malvaviscus arboreus,Turk's cap,28,,36,36,66,110,250,550,1113,1727,2183,2669,2655,3572
48070,Sagittaria latifolia,broadleaf arrowhead,20,33,45,51,70,132,199,394,931,1601,2803,2647,2879,3432
47891,Impatiens pallida,pale jewelweed,15,23,31,86,84,71,180,501,788,1830,2735,2676,3002,3214
55814,Corydalis solida,Bird-in-a-bush,40,43,75,92,67,86,,175,374,571,1607,3522,3615,4062
79484,Veratrum viride,green false hellebore,43,35,49,97,92,132,177,341,739,1335,2887,3150,2966,3130
882,Gallus gallus,Red Junglefowl,36,48,48,78,118,131,261,352,914,1174,1145,2264,3090,4550
912622,Agkistrodon contortrix,Eastern Copperhead,60,72,92,184,281,299,484,705,1145,1502,2495,2332,2384,2909
77914,Lycopodium clavatum,stag's-horn clubmoss,58,39,59,72,88,147,175,343,584,1235,2463,2841,3049,3633
133036,Lycopus europaeus,European water-horehound,16,20,24,,,,,134,297,995,2658,3342,3211,4244
13893,Lonchura punctulata,Scaly-breasted Munia,55,60,84,102,138,167,257,449,840,1395,2161,2317,3060,3377
145255,Setophaga townsendi,Townsend's Warbler,57,75,89,179,220,329,299,523,835,1399,2173,2306,3093,2948
9152,Spizella pusilla,Field Sparrow,35,47,74,100,151,204,307,521,831,1241,2452,2611,2897,3107
116834,Cacatua galerita,Sulphur-crested Cockatoo,74,85,64,109,157,189,323,717,1002,1169,1815,2222,2801,3533
12720,Turdus grayi,Clay-colored Thrush,55,74,73,117,151,291,365,767,872,1385,2262,2531,2564,2869
126276,Agrotis ipsilon,Ipsilon Dart Moth,24,45,54,70,99,132,288,485,760,1520,2232,2447,3067,3448
84040,Chauliognathus marginatus,Margined Leatherwing Beetle,,,27,34,64,80,140,310,743,1475,2284,3163,3276,3482
85485,Amphicarpaea bracteata,American hog-peanut,,,25,58,48,72,149,407,758,1463,2694,2816,2922,3696
10295,Thraupis episcopus,Blue-gray Tanager,67,81,100,143,184,260,355,570,897,1562,2275,2292,2625,2898
85429,Geranium sylvaticum,wood crane's-bill,55,42,42,70,60,87,126,197,471,946,2916,2931,3188,3838
79383,Tradescantia ohiensis,bluejacket,31,26,44,59,71,110,197,430,950,1959,2608,2616,2513,3190
81979,Syritta pipiens,Thick-legged Hover Fly,25,29,54,95,83,82,130,205,473,1000,2371,3309,3353,3835
126756,Lathyrus vernus,spring vetch,42,38,47,50,57,57,80,135,,726,2768,3352,3346,4032
62924,Catharanthus roseus,Madagascar Periwinkle,26,,31,45,39,63,97,208,695,1453,2010,2780,3146,3800
43130,Lepus californicus,Black-tailed Jackrabbit,59,85,109,197,235,386,617,850,1198,1575,2209,2136,2261,2369
58058,Heliotropium curassavicum,alkali heliotrope,24,20,33,78,90,156,255,490,1103,1496,1809,2896,3249,3083
76158,Catalpa speciosa,northern catalpa,,,,,49,81,176,368,1056,1760,2651,2757,2598,3510
76764,Echium plantagineum,purple viper's-bugloss,35,47,47,73,67,85,146,138,474,795,1543,2803,3482,4573
82316,Chelone glabra,white turtlehead,25,41,43,79,93,152,200,495,835,1605,2729,2574,3002,3140
117971,Hypogymnia physodes,Hooded Tube Lichen,20,,29,,,52,85,182,371,962,2405,2725,3072,4212
58776,Amaranthus retroflexus,Redroot Amaranth,,,24,,,,79,145,399,1290,2691,3540,3205,3540
128029,Entodon seductrix,seductive entodon moss,,,,,,,,,435,1557,3350,3545,2768,2509
55767,Claytonia sibirica,Candy Flower,22,23,29,32,48,98,166,335,700,1559,2266,2890,3295,3356
1204,Pavo cristatus,Indian Peafowl,56,55,125,114,181,252,371,641,964,1632,1728,2257,2599,3218
9236,Serinus serinus,European Serin,44,54,90,58,96,100,203,296,418,835,1785,2917,3182,4115
170387,Yucca elata,soaptree yucca,18,,,,,51,83,724,5872,2293,1264,1342,1298,1562
67593,Carya illinoinensis,pecan,,,,,48,73,232,491,1041,1764,3258,2461,2479,3001
1289470,Curruca communis,Common Whitethroat,29,40,46,130,110,158,219,287,406,799,2233,2869,2985,4668
181927,Parthenocissus inserta,thicket creeper,,,,,,,,,347,931,2631,3584,3489,3775
47817,Libellula saturata,Flame Skimmer,71,61,80,177,218,348,482,863,1101,1587,1963,2270,2812,2783
59779,Plantago media,Hoary Plantain,27,28,24,50,44,74,92,135,237,903,2851,3369,3155,3855
56252,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,30,43,53,42,61,101,154,303,602,1088,1967,2609,3025,4576
144560,Eolophus roseicapilla,Galah,58,86,76,84,121,156,241,632,1029,1170,1891,2363,2861,3443
48354,Vaccinium parvifolium,Red Huckleberry,,,36,30,52,84,151,273,669,1299,2735,3082,2978,3256
68286,Polytrichum juniperinum,juniper haircap moss,26,29,34,47,49,74,156,313,549,1252,1897,3044,3083,3774
126267,Coleomegilla maculata,Spotted Pink Lady Beetle,,26,30,51,77,118,226,418,812,1319,2405,3306,2810,3251
81706,Alaus oculatus,Eastern Eyed Click Beetle,16,31,51,71,75,112,184,403,754,1392,2685,3444,2465,3244
13732,Anthus rubescens,American Pipit,50,75,108,158,190,299,418,669,902,1292,2166,2386,2582,2738
12231,Manorina melanocephala,Noisy Miner,44,44,33,75,95,108,244,574,879,1023,1622,2491,2811,3996
966787,Natrix natrix,grass snake,101,123,114,140,164,171,266,325,667,1032,2274,2457,2865,3945
52287,Borago officinalis,Borage,17,27,22,,46,92,134,190,569,1192,2212,2807,3238,3745
55643,Araschnia levana,Map,92,62,90,107,154,173,209,376,800,634,1417,2923,4440,3198
61432,Prunus laurocerasus,Cherry laurel,,,22,,,,,,431,1222,2701,3017,3240,3526
27250,Ensatina eschscholtzii,Ensatina,92,97,104,122,314,298,597,717,1128,1515,1655,2141,2080,2635
67691,Lophocampa maculata,Spotted Tussock Moth,22,58,62,75,89,102,175,476,869,2033,2601,2219,2448,3656
6924,Anas rubripes,American Black Duck,40,49,67,108,155,175,244,467,698,1122,1869,2503,3111,3093
49651,Cardamine californica,milkmaids,18,29,41,73,103,127,274,494,889,1401,1480,2838,2708,2979
145235,Setophaga magnolia,Magnolia Warbler,40,97,104,156,197,247,329,508,874,1405,2240,2537,2896,2994
126424,Parthenium hysterophorus,Santa Maria feverfew,,,,,44,98,180,318,817,1375,2004,2805,3078,3677
